VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description 
kKGehSw5ht8,39,45,888508,clean,28,English,A man is staring at his hand.
kKGehSw5ht8,39,45,135141,clean,165,English,A man is stretching out his arm and looking at the back of his open hand.
kKGehSw5ht8,39,45,374994,clean,31,English,A man is watching the Triforce appear on his hand.
kKGehSw5ht8,39,45,215924,clean,43,English,A man stares at the symbol on his hand.
kKGehSw5ht8,39,45,155632,clean,50,English,A young man is staring at his hand.
kKGehSw5ht8,39,45,762891,clean,42,English,The man is holding out his hand.
kKGehSw5ht8,39,45,504413,unverified,108,English,Zelda is invited to go along but there are rules to follow.
kKGehSw5ht8,39,45,550906,unverified,22,English,a man looking at his hand
kKGehSw5ht8,39,45,120123,unverified,135,English,Movie trailer for Legend of Zelda.
kKGehSw5ht8,39,45,107423,unverified,53,English,"trailer of movie""legend of zelda"""
kKGehSw5ht8,39,45,998645,unverified,205,English,A triangle shaped Light is fall on the man's hand.
kKGehSw5ht8,39,45,760882,unverified,68,English,A man has a glowing triangular symbol on his hand.
kKGehSw5ht8,39,45,155632,unverified,29,English,A guy is showing his hand.
kKGehSw5ht8,39,45,258274,unverified,102,English,A man has a triangle on his hand.
kKGehSw5ht8,39,45,169605,unverified,25,English,A man holds his hand out.
kKGehSw5ht8,39,45,807872,unverified,29,English,A man holds his hand out.
kKGehSw5ht8,39,45,668575,unverified,89,English,A man holds his right hand in front of him with his arm extended and the palm turned out.
kKGehSw5ht8,39,45,214410,unverified,44,English,A man is holding out his hand.
kKGehSw5ht8,39,45,651813,unverified,13,English,A man is lifting his hand.
kKGehSw5ht8,39,45,675312,unverified,68,English,A man is looking at a glowing triangle on the back of his hand.
kKGehSw5ht8,39,45,777087,unverified,37,English,A man is looking at a triangle that is appearing on his hand.
kKGehSw5ht8,39,45,844963,unverified,129,English,A man is noticing a strange sign glowing on his hand.
kKGehSw5ht8,39,45,748930,unverified,60,English,A man is showing his hand on a golden plate.
kKGehSw5ht8,39,45,682611,unverified,105,English,A man is staring at his hand with his fingers wide apart.
kKGehSw5ht8,39,45,544487,unverified,46,English,A man is thrusting his hand forward and causing it to glow.
kKGehSw5ht8,39,45,502429,unverified,158,English,A man is trying to touch triangles.
kKGehSw5ht8,39,45,371782,unverified,167,English,A man rising his hands with emotion.
kKGehSw5ht8,39,45,309959,unverified,19,English,A man stretched out his hand.
kKGehSw5ht8,39,45,553931,unverified,15,English,A man stretched out his hand.
kKGehSw5ht8,39,45,617730,unverified,27,English,A man stretches out his open hand.
kKGehSw5ht8,39,45,845886,unverified,172,English,Movie Trailer of Legend of Zelda
kKGehSw5ht8,39,45,762891,unverified,18,English,The man is holding out his hand.
kKGehSw5ht8,39,45,411294,unverified,19,English,The man's hand is glowing.
kKGehSw5ht8,39,45,236993,unverified,58,English,"TRAILER FOR FILM ""lEGEND OF ZELDA"""
kKGehSw5ht8,39,45,562181,unverified,60,Italian,Compare un triangolo luminoso sulla mano di un uomo
hbE29pZh76I,3,8,862064,unverified,46,Portuguese,Equipa de basquetebol faz dois pontos
hbE29pZh76I,3,8,588702,unverified,66,Slovene,Košarkar steče v napad in doseže koš.
hbE29pZh76I,3,8,968828,unverified,72,German,Ein Basketballteam greift an.
hbE29pZh76I,3,8,458080,unverified,96,German,Einer Basketballangriff wird mit einem Korbwurf erfolgreich abgeschlossen.
hbE29pZh76I,3,8,408475,unverified,18,Dutch,Basketballer Dwyane Wade scoort een punt.
hbE29pZh76I,3,8,371740,unverified,39,Spanish,Hombres jugando baloncesto
hbE29pZh76I,3,8,429648,unverified,53,Spanish,Un jugador de baloncesto realiza una espectacular anotación
hbE29pZh76I,3,8,675312,unverified,44,Russian,"Играют в баскетбол, кто-то забил мяч."
hbE29pZh76I,3,8,421269,unverified,54,Polish,Drużyny koszykarzy rogrywają mecz.
hbE29pZh76I,3,8,589431,unverified,23,Serbian,Ljudi igraju košarku.
hbE29pZh76I,3,8,550906,clean,57,English,Dwayne Wade does a fancy layup in an all-star game.
hbE29pZh76I,3,8,625932,clean,110,English,A basketball game is in play.
hbE29pZh76I,3,8,297776,clean,42,English,A basketball player charges the basket and makes his shot.
hbE29pZh76I,3,8,155632,clean,51,English,A basketball player makes a shot.
hbE29pZh76I,3,8,374994,clean,51,English,A man is throwing the basketball into the hoop.
hbE29pZh76I,3,8,147492,clean,94,English,A player scores in a basketball game.
hbE29pZh76I,3,8,295615,clean,154,English,During a basketball game a player scores.
hbE29pZh76I,3,8,275759,clean,46,English,Dwayne Wade is making basket.
hbE29pZh76I,3,8,280252,clean,57,English,Men are playing basket ball
hbE29pZh76I,3,8,922727,clean,41,English,Men are running down a basketball court.
hbE29pZh76I,3,8,135141,clean,69,English,Some men are playing basketball.
hbE29pZh76I,3,8,762891,clean,45,English,The basketball player made a running basket.
hbE29pZh76I,3,8,553931,clean,31,English,The white uniformed basketball team scored a basket.
hbE29pZh76I,3,8,772960,clean,140,English,Two teams are playing basketball and a blue team inmate puts the ball in the basket.
hbE29pZh76I,3,8,394758,unverified,158,English,two teams playing basket ball
hbE29pZh76I,3,8,687038,unverified,117,English,the rating of best basket ball shots
hbE29pZh76I,3,8,682729,unverified,89,English,dwayane circus move
hbE29pZh76I,3,8,155632,unverified,25,English,Men are playing basketball.
hbE29pZh76I,3,8,339451,unverified,56,English,Men are playing basketball.
hbE29pZh76I,3,8,120123,unverified,161,English,Miami Heat basketball team playing at home.
hbE29pZh76I,3,8,953237,unverified,174,English,players playing football
hbE29pZh76I,3,8,748930,unverified,53,English,A basketball match is going on.
hbE29pZh76I,3,8,911059,unverified,35,English,A basketball player dribbles towards the hoop and does a lay-up.
hbE29pZh76I,3,8,651813,unverified,19,English,A basketball player makes a basket.
hbE29pZh76I,3,8,383544,unverified,45,English,a football match scene
hbE29pZh76I,3,8,132126,unverified,96,English,A game in process.
hbE29pZh76I,3,8,223451,unverified,29,English,A group of persons are playing basket ball
hbE29pZh76I,3,8,760882,unverified,102,English,A man makes a basket in basketball.
hbE29pZh76I,3,8,488402,unverified,92,English,A shot at the basket in a game of basketball.
hbE29pZh76I,3,8,408070,unverified,84,English,Basketball player makes great hoop shot.
hbE29pZh76I,3,8,777087,unverified,40,English,It's a part of a basketball game.
hbE29pZh76I,3,8,978992,unverified,69,English,Men are playing a game of basketball.
hbE29pZh76I,3,8,169605,unverified,20,English,Men are playing basketball.
hbE29pZh76I,3,8,130040,unverified,79,English,mens are playing basketball
hbE29pZh76I,3,8,707318,unverified,22,English,People are playing basketball.
hbE29pZh76I,3,8,844963,unverified,56,English,Players are playing a basketball match.
hbE29pZh76I,3,8,169072,unverified,37,English,Players are playing basketball.
hbE29pZh76I,3,8,502429,unverified,46,English,Some players are playing basketball.
hbE29pZh76I,3,8,553931,unverified,24,English,The basketball team got a basket.
hbE29pZh76I,3,8,411294,unverified,29,English,The man made a turnaround basket.
hbE29pZh76I,3,8,762891,unverified,23,English,The men are playing basketball.
hbE29pZh76I,3,8,309959,unverified,27,English,The white basketball team made a basket.
hbE29pZh76I,3,8,258274,unverified,196,English,Two teams are playing a basketball game.
hbE29pZh76I,3,8,617730,unverified,52,English,Two teams are playing basketball on television.
hbE29pZh76I,3,8,682611,unverified,82,English,"Two teams are playing basketball, and one team scores a goal."
hbE29pZh76I,3,8,214410,unverified,25,English,Two teams are playing basketball.
hbE29pZh76I,3,8,965537,unverified,275,English,Basket Ball is played by players.
hbE29pZh76I,3,8,717830,unverified,41,Italian,un incontro di pallacanestro (basket ball)
uB9zRlV47qA,17,23,588702,unverified,68,Slovene,Mlada medveda kopljeta pod koreninami.
uB9zRlV47qA,17,23,588702,unverified,61,Slovene,Mlada medveda kopljeta pod drevesom.
uB9zRlV47qA,17,23,362812,unverified,20,Macedonian,две мечиња во природа
uB9zRlV47qA,17,23,209436,unverified,285,Macedonian,bebe mece
uB9zRlV47qA,17,23,362812,unverified,14,Macedonian,мечиња копаат
uB9zRlV47qA,17,23,203142,unverified,23,Romanian,doi ursi scormonesc itnr-o scorbura.
uB9zRlV47qA,17,23,984231,unverified,24,Romanian,Doi pui de ursi scormonesc in pamant.
uB9zRlV47qA,17,23,116080,unverified,13,Romanian,Doi ursuleti sapa.
uB9zRlV47qA,17,23,130914,unverified,13,Georgian,დათვები ეძებენ რაღაცას
uB9zRlV47qA,17,23,553067,unverified,32,Dutch,Jonge beren wroeten in de aarde.
uB9zRlV47qA,17,23,180998,unverified,37,French,Des bebe ours jouent.
uB9zRlV47qA,17,23,280252,unverified,45,Gujarati,Richna bachaa mati kode che.
uB9zRlV47qA,17,23,339861,unverified,28,Hindi,कुछ जानवर खेल रहे हैं.
uB9zRlV47qA,17,23,818922,unverified,50,Hindi,कुछ जानवर खेल रहे हैं.
uB9zRlV47qA,17,23,161492,unverified,29,Hindi,जानवर चल रहे
uB9zRlV47qA,17,23,797651,unverified,48,Hindi,रेंच के बचे कुछ कर रहे हे
uB9zRlV47qA,17,23,429648,unverified,35,Spanish,Unos ositos exploran el suelo
uB9zRlV47qA,17,23,682611,clean,114,English,Two bear cubs are digging into dirt and plant matter at the base of a tree.
uB9zRlV47qA,17,23,760882,clean,34,English,Two baby bears are digging.
uB9zRlV47qA,17,23,707318,clean,15,English,Baby bears are digging.
uB9zRlV47qA,17,23,135621,clean,69,English,A man is watching two bear cubs digging.
uB9zRlV47qA,17,23,159786,clean,1262,English,Black bear cubs are digging holes.
uB9zRlV47qA,17,23,922727,clean,27,English,Two baby bears are walking around.
uB9zRlV47qA,17,23,275759,clean,32,English,Bears
uB9zRlV47qA,17,23,825347,clean,16,English,A man is watching two baby bears.
uB9zRlV47qA,17,23,297776,clean,26,English,Two bears dig around in a dirt pile.
uB9zRlV47qA,17,23,373663,clean,41,English,Two bear cubs are digging.
uB9zRlV47qA,17,23,155632,clean,20,English,Bear cubs are digging in the dirt.
uB9zRlV47qA,17,23,169605,clean,24,English,Baby bears are scratching dirt.
uB9zRlV47qA,17,23,617730,clean,24,English,Two bear cubs are digging in the dirt.
uB9zRlV47qA,17,23,772960,clean,191,English,Two baby bears are standing beside each other in mud as one of them walks ahead.
uB9zRlV47qA,17,23,309959,clean,20,English,The bears dug in the dirt.
uB9zRlV47qA,17,23,762891,clean,24,English,The bear cubs are digging the ground.
uB9zRlV47qA,17,23,675312,clean,84,English,Two bear cubs are digging.
uB9zRlV47qA,17,23,807872,clean,40,English,Two bears investigate a pile of dirt.
uB9zRlV47qA,17,23,553931,clean,19,English,The baby bears dug in the dirt.
uB9zRlV47qA,17,23,599728,unverified,51,English,a beer walking in the forest
uB9zRlV47qA,17,23,950698,unverified,161,English,Dr Pazhitnov observes two baby bears to see what needs to be taught and what intinctively they can do.
uB9zRlV47qA,17,23,741585,unverified,27,English,Small bears are digging in some dirt
uB9zRlV47qA,17,23,120123,unverified,58,English,Two baby bear cubs are out in the forest playing.
uB9zRlV47qA,17,23,394339,unverified,701,English,A cute baby bear  are playing in a jungle
uB9zRlV47qA,17,23,562835,unverified,13,English,Bear eats dirt.
uB9zRlV47qA,17,23,388532,unverified,25,English,Bears are digging.
uB9zRlV47qA,17,23,965612,unverified,58,English,the animals are eating
uB9zRlV47qA,17,23,919506,unverified,44,English,The animals are there in the forest
uB9zRlV47qA,17,23,309959,unverified,18,English,The baby bears dug in the dirt for insects.
uB9zRlV47qA,17,23,762891,unverified,14,English,The bear cubs are digging.
uB9zRlV47qA,17,23,545451,unverified,49,English,The bear search for its food.
uB9zRlV47qA,17,23,707318,unverified,13,English,Two baby bear cubs are digging.
uB9zRlV47qA,17,23,373663,unverified,31,English,Two bear cubs are exploring.
uB9zRlV47qA,17,23,776761,unverified,110,English,Two bear cubs dig around in a the dirt of an uprooted tree.
uB9zRlV47qA,17,23,525230,unverified,434,English,very cute baby bear video
uB9zRlV47qA,17,23,497691,unverified,32,English,A FOX ARE SEARCHING SOMETHING.
uB9zRlV47qA,17,23,767031,unverified,34,Serbian,Čovek gleda dva mala medveda u šumi.
uB9zRlV47qA,17,23,649244,unverified,20,Serbian,Beba medved se igra
uB9zRlV47qA,17,23,733696,unverified,400,Tamil,கரடிகள் குழி பறித்துக்கொண்டு இருக்கிறது.
1kYWws89W3Y,0,5,588702,unverified,34,Slovene,Mačka pleza po steni v sobi.
1kYWws89W3Y,0,5,588702,unverified,30,Slovene,Mačka pleza po steni v sobi.
1kYWws89W3Y,0,5,362812,unverified,13,Macedonian,мачка се качува по зид
1kYWws89W3Y,0,5,362812,unverified,11,Macedonian,мачка си игра
1kYWws89W3Y,0,5,968828,unverified,31,German,Eine Katze läuft eine Wand hoch.
1kYWws89W3Y,0,5,203142,unverified,22,Romanian,o pisica merge pe perete.
1kYWws89W3Y,0,5,984231,unverified,22,Romanian,O pisica se catara pe un perete.
1kYWws89W3Y,0,5,116080,unverified,12,Romanian,O pisica se urca pe perete.
1kYWws89W3Y,0,5,400189,unverified,23,Serbian,Mačka se penje i hoda po zidu!
1kYWws89W3Y,0,5,589431,unverified,14,Serbian,Mačka se penje po zidu.
1kYWws89W3Y,0,5,767031,unverified,31,Serbian,Mačka se penje uz zid do plafona.
1kYWws89W3Y,0,5,649244,unverified,15,Serbian,Mačka se penje uz zid
1kYWws89W3Y,0,5,180998,unverified,22,French,Un chat monte sur le mur.
1kYWws89W3Y,0,5,197912,unverified,59,Gujarati,બિલાડી કુદતી કુદતી ભીંત ઉપર ચડી ગઈ
1kYWws89W3Y,0,5,339861,unverified,41,Hindi,एक बिल्ली देवर में चढ़ रहा है.
1kYWws89W3Y,0,5,818922,unverified,79,Hindi,एक बिल्ली देवर पर चढ़ रही है.
1kYWws89W3Y,0,5,161492,unverified,25,Hindi,बिल्ली खील रही हे
1kYWws89W3Y,0,5,797651,unverified,29,Hindi,बिल्ली दीवाल मैं जादू थी ह
1kYWws89W3Y,0,5,429648,unverified,199,Spanish,Un gato trepa por una pared
1kYWws89W3Y,0,5,682611,clean,50,English,A cat appears to walk up a wall from floor to ceiling.
1kYWws89W3Y,0,5,760882,clean,14,English,A cat is running on a wall.
1kYWws89W3Y,0,5,878566,clean,18,English,A cat is climbing up a wall.
1kYWws89W3Y,0,5,707318,clean,11,English,A cat jumps up a wall.
1kYWws89W3Y,0,5,135621,clean,49,English,A cat leaps onto a wall and climbs it to the ceiling.
1kYWws89W3Y,0,5,280252,clean,29,English,A cat is climbing a wall.
1kYWws89W3Y,0,5,257511,clean,27,English,A cat is climbing up a wall in a house.
1kYWws89W3Y,0,5,435773,clean,20,English,A cat is climbing up a wall.
1kYWws89W3Y,0,5,275759,clean,114,English,A cat is running through a wall.
1kYWws89W3Y,0,5,157374,clean,80,English,A cat scales a wall using her claws.
1kYWws89W3Y,0,5,373663,clean,85,English,A cat runs up a wall.
1kYWws89W3Y,0,5,155632,clean,16,English,A cat is running up a wall.
1kYWws89W3Y,0,5,617730,clean,16,English,A cat is climbing up the wall.
1kYWws89W3Y,0,5,772960,clean,461,English,A cat sitting on the topmost edge of a sofa jumps and scrambles up the adjacent wall.
1kYWws89W3Y,0,5,762891,clean,12,English,The cat ran up the wall.
1kYWws89W3Y,0,5,807872,clean,22,English,A cat climbs a wall.
1kYWws89W3Y,0,5,965612,unverified,44,English,the dog is playing
1kYWws89W3Y,0,5,829808,unverified,52,English,A cat is jumping on the wall.
1kYWws89W3Y,0,5,175415,unverified,34,English,A cat jumps from the couch and climbs the wall to the ceiling.
1kYWws89W3Y,0,5,497691,unverified,30,English,A CAT IS AFRAID TO SEE THE CAT.
1kYWws89W3Y,0,5,741585,unverified,17,English,A cat is climbing up a wall.
1kYWws89W3Y,0,5,785173,unverified,39,English,A cat literally runs up a will then a red arrow points to something I do not recognize.
